word,gt_snippet,whisper_snippet,folder
gaap,dental on slide nine we show our second quarter non gaap 2020 p l starting with the top line organic sales,up 21 compared to prior year 2020 p l starting with the top line organic sales were down 50 as,
gaap,credit facilities and determination of certain fx hedges in non gaap tax rate was 27 50 in the quarter up from,credit facilities and determination 5 5 in the quarter up from 25 3 in the prior year a function of,
gaap,income and a change to the expected income mix non gaap eps was a loss of 18 cents as compared to,income and a change to the expected income mix non gap eps was a loss of 18 cents as compared,
gaap,was a loss of 18 cents as compared to non gaap eps of 66 cents in the prior year quarter moving,was a loss of 18 cents as compared to non gap eps of 66 cents in the prior year quarter,
gaap,materially this conference call also includes references to certain non gaap financial measures which include adjusted diluted shares adjusted ebitax adjusted,may vary materially this conference call also includes references to certain non gap financial measures which information on this call,
gaap,cash g a and pre cashflow reconciliations of these non gaap financial measures to the most directly comparable measure under gaap,call also includes references to certain non gap financial measures which information on this call speaks only as of today,
gaap,gaap financial measures to the most directly comparable measure under gaap are contained in our earnings announcement released yesterday also please,as described in the earnings announcement we released yesterday and in our 2019 annual report on form 10k and subsequent,
gaap,costs tightly from an income standpoint we recor we reported gaap net loss in the second quarter of 35 9 million,our costs tightly from an income standpoint we reported gat net loss in the second quarter of 35 9 million,
gaap,performance for the quarter including a reconciliation of any non gaap measures we may discuss the copy of the release is,performance for the quarter including a reconciliation of any non gap measures we may discuss the copy of the release,
gaap,made during this course course of this call traditionally non gaap financial measures may be discussed on this conference call reconciliations,during the course of this call traditionally non gaf financial measures may be discussed on this conference call reconciliations of,
gaap,be discussed on this conference call reconciliations of these non gaap financial measures to the most comparable measures prepared in accordance,discussed on this conference call reconciliations of these non gap financial measures to the most comparable measures prepared in accordance,
gaap,measures to the most comparable measures prepared in accordance with gaap can be assessed through the new home company s website,measures to the most comparable measures prepared in accordance with gaap in the access through the new company s website,
gaap,of 2020 during my report i will be referencing both gaap and non gaap results with respect to non gaap financial,of 2020 during my report i will be referencing both gap and non gap results with respect to non gap,
gaap,my report i will be referencing both gaap and non gaap results with respect to non gaap financial measures that are,report i will be referencing both gap and non gap results with respect to non gap financial measures that are,
gaap,both gaap and non gaap results with respect to non gaap financial measures that are discussed on this call but are,gap and non gap results with respect to non gap financial measures that are discussed on this call but are,
gaap,not presented in our earnings release reconciliations to their comparable gaap measures are published in a supplemental financial schedule that appears,presented in our earnings release reconciliations to their comparative gap measures are published in the supplemental financial schedule that appears,
gaap,investor relations web page at www adtran com for non gaap measures discussed on this call that are presented in the,investor relations webpage at www adtran com for non gap measures discussed on this call that are presented in the,
gaap,certain revenue information by segment and category and other non gaap reconciliations which i will be discussing today as tom said,certain revenue information by segment and category and other non gap reconciliations which i will be discussing today as tom,
gaap,of revenue customers both of these were domestic customers our gaap gross margins for the third quarter of this year was,of revenue customers of these were domestic customers our gap gross margin for the third quarter of this year was,
gaap,and 40 6 in the third quarter of 2019 non gaap gross margin for quarter three was 44 5 as compared,40 6 in the third quarter of 2019 non gap gross margin for quarter three was 44 5 as compared,
gaap,quarter of 2019 the quarter over quarter increase in both gaap and non gaap gross margins were driven by increases in,quarter of 2019 the quarter over quarter increase in both gap and non gap gross margins were driven by increases,
gaap,the quarter over quarter increase in both gaap and non gaap gross margins were driven by increases in volume as well,quarter over quarter increase in both gap and non gap gross margins were driven by increases in volume as well,
gaap,related charges in the current quarter the increases in both gaap and non gaap gross margins on a year over year,related charges in the current quarter the increases in both gap and non gap gross margins on a year over,
gaap,the current quarter the increases in both gaap and non gaap gross margins on a year over year basis were driven,current quarter the increases in both gap and non gap gross margins on a year over year basis were driven,
gaap,related charges and expedite premiums tele operating expenses on a gaap basis were 54 4 million for quarter three of 2020,related charges and expedite premiums total operating expenses on a gap basis were 54 4 million for quarter three of,
gaap,and an increase in contract services cost on a non gaap basis our third quarter operating expenses were 49 4 million,an increase in contract services costs on a non gap basis our third quarter operating expenses were 49 4 million,
gaap,4 million in quarter three of 2019 both the non gaap quarter of a quarter and year over year decreases in,59 4 million in quarter three of 2019 so if the non gap quarter of a quarter and year to,
gaap,efforts and lower travel related expenses operating income on a gaap basis for the third quarter of 2020 was 4 5,efforts and lower travel related expenses operating income on a gap basis for the third quarter of 2020 was 4,
gaap,of 20 3 million reported in q3 of 2019 non gaap operating income for quarter three of 2020 was 9 9,of 20 3 million reported in q3 of 2019 non gap operating income for quarter three of 2020 was 9,
gaap,of 2019 the quarter over quarter and year over year gaap and non gaap profitability was driven by higher sales with,2019 the quarter over quarter and year over year gap and non gap profitability was driven by higher sales with,
gaap,quarter over quarter and year over year gaap and non gaap profitability was driven by higher sales with favorable gross margin,quarter over quarter and year over year gap and non gap profitability was driven by higher sales with favorable gross,
gaap,margin mix and reduced operating expenses other income on a gaap basis for the third quarter of 2020 was 1 5,margin mix and reduced operating expenses the other income on a gap basis for the third quarter of 2020 was,
gaap,1 9 million in quarter three of 2019 on non gaap other income for the quarter was 900 000 compared to,9 million in quarter three of 2019 our non gap other income for the quarter was 900 000 compared to,
gaap,million for quarter three of 2019 the decreases in both gaap and non gaap other income as compared to quarter over,for quarter three of 2019 the decreases in both gap and non gap other income as compared to quarter over,
gaap,three of 2019 the decreases in both gaap and non gaap other income as compared to quarter over quarter were primarily,three of 2019 the decreases in both gap and non gap other income as compared to quarter over quarter or,
gaap,in the valuation of our investment portfolio the decrease in gaap and non gaap other income on a year over year,the valuation of our investment portfolio the decrease in gap and non gap other income on a year over year,
gaap,of our investment portfolio the decrease in gaap and non gaap other income on a year over year basis was primarily,our investment portfolio the decrease in gap and non gap other income on a year over year basis was primarily,
gaap,of a valuation allowance against our domestic deferred tax assets gaap net income for quarter three of 2020 was 5 5,of evaluation allowance against our domestic deferred tax assets gap net income for quarter three of 2020 was five point,
gaap,46 1 million in the third quarter of 2019 non gaap net income for the third quarter of 2020 was 7,in the third quarter of 2019 19 non gap net income for the third quarter of 2020 with 7 9,
gaap,three of 2019 earnings per share assuming dilution on a gaap basis was 11 cents per share as compared to two,three of 2019 earnings per share assuming dilution on a gap basis was 0 11 per share as compared to,
gaap,cents per share in the third quarter of 2019 non gaap earnings per share assuming dilution for the third quarter was,shared in the third quarter of 2019 19 non gap earnings per share assuming dilution for the third quarter was,
gaap,expect that our fourth quarter gross margin on a non gaap basis will be in the range of 41 to 42,expect that our fourth quarter gross margin on a non gap basis will be in the range of 41 to,
gaap,the range of 41 to 42 we also expect non gaap operating expenses for the fourth quarter of 2020 will be,the range of 41 to 42 we also expect non gap operating expenses for the 4th quarter of 2020 will,
gaap,rate for the fourth quarter of 2020 on a non gaap basis will be a benefit at a mid single digit,for the fourth quarter of 2020 on a non gap basis will be a benefit at a mid single digit,
gaap,also during this call we will refer to certain non gaap financial measures which we consider to be an important measure,call we will have referred to certain non gap financial measures which which we consider to be an important measure,
gaap,to be an important measure of company performance these non gaap financial measures are provided in addition to and not as,consider to be an important measure company performance these non gaap financial measures are provided in addition to and not,
gaap,prepared in accordance with us gaaps the only difference between gaap and non gaap results is stock based compensation expense but,prepared in accordance with u s gaps the only difference between gap and non gap results is stock based compensation,
gaap,with us gaaps the only difference between gaap and non gaap results is stock based compensation expense but please refer to,s gaps the only difference between gap and non gap results is stock based compensation expense but please refer to,
gaap,press release issued today for a detailed reconciliation between our gaap and non gaap financial results i d now like to,press release issue today for a detailed reconciliation between our gap and non gap financial results i d now like,
gaap,today for a detailed reconciliation between our gaap and non gaap financial results i d now like to turn the call,today for a detailed reconciliation between our gap and non gap financial results i d now like to turn the,
gaap,the fourth quarter i ll focus my discussion on non gaap financial results and refer you to today s press release,for the i ll focus my discussion on non gap financial results and refer you to today s press release,
gaap,today s press release for a detailed description of our gaap results as well as reconciliation of gaap to non gaap,today s press release for a detailed description of our gap results as well as reconciliation of gap to non,
gaap,description of our gaap results as well as reconciliation of gaap to non gaap results which excludes stock based compensation and,description of our gap results as well as reconciliation of gap to non gap results which excludes stock based compensation,
gaap,gaap results as well as reconciliation of gaap to non gaap results which excludes stock based compensation and related payroll tax,gap results as well as reconciliation of gap to non gap results which excludes stock based compensation and related payroll,
gaap,revenue growth significant gross margin expansion and very positive non gaap net income as you know at the end of august,growth significant gross margin expansion and very positive non gap net income as you know at the end of august,
gaap,expand gross margins and those initiatives are paying off non gaap gross margins during the quarter were 52 1 up 530,to expand gross margins and those initiatives are paying off non gap roast margins during the quarter were 52 1,
gaap,were 52 1 up 530 basis points over q2 non gaap operating expenses were 12 5 million up 5 sequentially comprised,of 530 basis points over q2 non gap operating expenses were 12 5 million up 5 sequentially comprised of 7,
gaap,interest expense was 0 1 million and this generated non gaap net income of 4 4 million or 23 cents per,interest expense was 0 1 million and this generated non gap net income of 4 4 million or 0 23,
gaap,last year we expect continued gross margin expansion with non gaap gross margins increasing to approximately 53 plus or minus a,you we expect continued gross margin expansion with non gap gross margins increasing to approximately 53 plus or minus a,
gaap,on the guidance just given we expect fourth quarter non gaap eps will be between 28 cents and 32 cents per,on the guidance just given we expect fourth quarter non gap eps will be between 0 28 and 0 32,
gaap,be discussing yeti s adjusted ebitda and certain other non gaap measures that pertain to the completed fiscal periods reconciliations of,be discussing yeti s just even in certain other non gat measures to pertain to completed fiscal periods reconciliations that,
gaap,pertain to the completed fiscal periods reconciliations of these non gaap measures to their most directly comparable gaap measures are included,to completed fiscal periods reconciliations that he s not gotten answers to their most directly comparable gat measures are included,
gaap,of these non gaap measures to their most directly comparable gaap measures are included in the press release issued this morning,to their most directly comparable gat measures are included in the press release issued this morning as well as in,
gaap,investor relations section of the yeti website we use non gaap measures as the lead in some of our financial discussions,relations section of the ede website we use non gat measures as the lead in some of our financial discussions,
gaap,the channel into early 202 turning to the bottom line gaap earnings per diluted share for the fourth quarter are expected,channel into early 2021 turning to the bottom line gap earnings per diluted share for the fourth quarter are expected,
gaap,finally please note that we may refer to certain non gaap financial measures that we believe will provide useful information for,filing finally please note that we may refer to certain non gap financial measures that we will provide useful information,
gaap,substitute for the financial infor information presented in accordance with gaap reconciliations to the gaap results are included in this morning,substitutes for the financial information presented in accordance with gaap our conciliations to the gap results are included in this,
gaap,infor information presented in accordance with gaap reconciliations to the gaap results are included in this morning s press release joining,presented in accordance with gaap our conciliations to the gap results are included in this morning s press release joining,
gaap,and uncertainties in addition we will also use certain non gaap financial measures we believe the supplementary information is a is,and uncertainties in addition we will also use certain non gap financial measures we believe the supplementary information is useful,
gaap,be considered superior to the measures presented in accordance with gaap a full description of these risks as well as financial,be considered superior to the measures presented in accordance with gaap a full description of these risks as well as,
gaap,of these risks as well as financial reconciliations to non gaap terms are in our press release and fcc filing the,these risks as well as financial reconciliations to non gap terms are in a press release in sec filing the,
gaap,that on today s call in addition in discussing the gaap financial results we will discuss adjusted ebitda a non gaap,that on today s call in addition to discussing the gap financial results we will discuss adjusted ebitda a non,
gaap,gaap financial results we will discuss adjusted ebitda a non gaap financial measure expiration of zagg s use of this non,financial results we will discuss adjusted ebitda a non gap financial measure exploration of the ex use of this non,
gaap,financial measure expiration of zagg s use of this non gaap financial measure in this call in reconciliation between gaap and,non gap financial measure exploration of the ex use of this non gap financial measure in this call and reconciliation,
gaap,non gaap financial measure in this call in reconciliation between gaap and non gaap measures required by sec regulation g is,gap financial measure in this call and reconciliation drink gap and non gap measures required by sec regulation g is,
gaap,measure in this call in reconciliation between gaap and non gaap measures required by sec regulation g is included in zagg,measure in this call and reconciliation drink gap and non gap measures required by sec regulation g is included in,
gaap,can be found on the investor relations website the non gaap information is not a substitute for any performance measure derived,be found on the investor relations website the non gap information is not a substitute for any performance measured derived,
gaap,a substitute for any performance measure derived in accordance with gaap and the use of such non gaap measures has limitations,for any performance measured derived and in accordance with gap and the use of such non gap measures has limitations,
gaap,in accordance with gaap and the use of such non gaap measures has limitations which are detailed in the company s,in accordance with gap and the use of such non gap measures has limitations which are detailed in the company,
gaap,during this call management may be making references to non gaap measures or projections including adjusted ebitda and free cash flow,during this call management may be making reference to non gap measures or projections including adjusted ebitda and free cash,
gaap,12 month revenue for the third quarter of 2020 our gaap and non gaap adjusted gross profit margins were 40 and,month revenue under the third quarter of 2020 our gap and non gap adjusted gross profit margins were 40 and,
gaap,for the third quarter of 2020 our gaap and non gaap adjusted gross profit margins were 40 and 41 respectively for,the third quarter of 2020 our gap and non gap adjusted gross profit margins were 40 and 41 respectively for,
gaap,41 respectively for the trailing 12 month period our non gaap adjusted gross profit margin was 42 for the third quarter,41 respectively for the trailing 12 month period our non gap adjusted gross profit margin was 42 percent for the,
gaap,margin was 42 for the third quarter 2020 our non gaap adjusted ebitda margin was positive 11 with a positive 4,margin was 42 percent for the third quarter 2020 our non gap adjusted ebitda margin was positive 11 with a,
gaap,a positive 4 for the trailing 12 month period our gaap net income for the third quarter 2020 was 0 4,with a positive for the trailing 12 month period our gap net income for the third quarter 2020 was 0,
gaap,but the dividends on the series to be preferred our gaap net income attributable to stockholders the 0 1 million or,2019 the dividends on the series be preferred are gap net income attributable to stockholders with 0 1 million or,
gaap,we have provided in the appendix a full reconciliation of gaap to non gaap information which is also included in our,we have provided in the appendix a full box affiliation of gap to non gap information which is also included,
gaap,in the appendix a full reconciliation of gaap to non gaap information which is also included in our earnings release on,the appendix a full box affiliation of gap to non gap information which is also included in our earnings release,
gaap,and an increase at 53 from q3 2019 our non gaap gross profit was 41 in the third quarter of 2020,an increase at 53 from q3 2019 our non gap gross profit was 41 in the third quarter of 2020,
gaap,transponder sales now moving to our operating expense management our gaap operating expenses for the third quarter were 8 9 million,cells now moving to our operating expense management our gaap operating expenses for the third quarter for 8 9 million,
gaap,1 2 million restructurings inaudible in q2 2020 our non gaap operating expenses as a percentage of revenue decreased to 30,million restructurings that s in q2 2020 are non gap operating expenses as a percentage of revenue decreased to 30,
gaap,and 34 in the third quarter of 2019 our non gaap operating expenses totaled 7 5 million in the third quarter,34 in the third quarter of 2019 and non gaf operating expenses totaled 7 5 million in the third quarter,
gaap,of 2019 bringing all the pieces back together our non gaap adjusted ebitda was 2 8 million in the third quarter,bringing all the pieces back together are non gap adjusted to ebitda was 2 8 million in the third quarter,
gaap,to fund our business growth and returned to positive non gaap free cash flow exiting q4 2020 as well as retiring,our business growth and return to public positive non gap pre cash flow exiting q4 2020 as well as retiring,
gaap,million within our original guidance entering this year we achieved gaap eps profitability in q3 2020 ahead of expectations and continues,within our original guidance entering this year we achieved gap eps profitability in q3 2020 ahead of expectations and continues,
gaap,carry forward in addition we believe we will be non gaap free cash flow positive as committed during q4 2020 and,carry forward in addition we believe we will be non gap free cash flow positive as committed during q4 2020,
gaap,outlook during this call we ll be referring to non gaap measures these non gaap measures are not prepared in accordance,during this call we ll be referring to non gap measures these non gat measures are not prepared in accordance,
gaap,we ll be referring to non gaap measures these non gaap measures are not prepared in accordance with generally accepted accounting,ll be referring to non gap measures these non gat measures are not prepared in accordance with generally accepted accounting,
gaap,accordance with generally accepted accounting principals a reconciliation of non gaap financial measures to the most directly comparable gaap measures can,accordance with generally accepted accounting to the county principles a reconciliation of non gap financial measures to the most directly,
gaap,of non gaap financial measures to the most directly comparable gaap measures can be found in our earnings release issued earlier,non gap financial measures to the most directly comparable gap measures can be found in our earnings release issued earlier,
gaap,0 11 per share last year in addition to these gaap measures adjusted ebitda is an important profitability measure that we,per share last year in addition to these gap measures suggested even as an important profitability measure that we use,
juan,first quarter results release on the call today we have juan esteban calle our ceo carlos yusty our cfo maria isabel,to our first quarter result on the call today alfonso esteban calle our ceo carlos giusti our cfo marisa velice,
juan,u s and our view for the market thank you juan and good morning everyone i would like to start by,u s and our view for the market thank you juan and good morning everyone i would like to start,
juan,will now provide additional color on this region thank you juan and good morning during the quarter we continued implementing our,will provide more information on the performance of the region thank you juan and good morning everyone the first quarter,
juan,more information on the performance of the region thank you juan and good morning everyone the first quarter of 2020 was,more information on the performance of the region thank you juan and good morning everyone the first quarter of 2020,
juan,would like uh camilo to give you more color thanks juan hi gordon uh i i think everybody is sort of,second person i would like our cabinet to give me more color hi gordon i think it is very important,
juan,we have to enroll uh in the and really as juan mentioned in the in the in in the conference regarding,where national crisis should go in this case this is pointing in the you know in the in the in,
juan,the volumes unk in april which we are very pleased juan thank you and alexandra thank you for the question um,color about the volumes in the u s in april which if we are very pleased thank you for the,
juan,our markets in central america and the the caribbean sure juan um alexandra so be before we go into our estimates,going on in our markets in central america and the caribbean we make sure sure one alessandra told you before,
juan,before april so that s uh uh encouraging news thanks juan thank you very much this was very clear and just,before april so that s uncurred immune next one thank you very much thank you very much this was very,
juan,you very much thank you in our next question is juan diaz inaudible hi good morning and thank you for the,thank you and our last question is from juan mejia with ashmore go ahead hi good morning thank you i,
juan,postponed uh divestitures uh thank you all right thank you juan carlos would you like to answer the first one about,thank you okay first of all i would like to clarify a couple of points the first point i would,
juan,first one about the debt to ebitda ratio uh thanks juan but so what what exactly is the question what i,first quarter with a net debt to ebitda ratio of four times which is lower to the ratio of the,
juan,pesos inaudible but it s very important to highlight what juan esteban and tomas bill and camilo mentioned that comparing that,that is very important to highlight what juan esteban tomás bill and camilo have mentioned that comparing the youngster to,
juan,significant gap in prices vis a vis import parity prices juan i wanted to add that uh during this quarter we,significant gap in prices is always important to prices again market share in the industrial business where we suffered the,
juan,because otherwise you know our competitors will be uh as juan was saying uh forced or or um incentivized you know,to be will have to the expense you know agent it will depend on the man s scenario that in,
juan,prevail going forward andreas that s very helpful thank you juan esteban thank you our next question is from francisco suarez,that s very clear thank you both very much and keep well thank you our next question is from adrienne,
juan,s right i think that will be a difference uh juan i think you know we re monitoring that as we,great i think it will be a different one i think you know we re monitoring that as we go,
juan,more on the specifics of each region more than welcome juan uh from my part this is tomas restrepo um i,more on the specifics of each region and more than welcome one from my part i would just like to,
juan,fuels for for this year in columbia thank you tom juan i can complement on uh on honduras and puerto rico,seeing a good outlook in terms of clearance for this year in colombia thank you on honduras and puerto rico,
juan,competitive um construction negotiated with local energy suppliers thank you juan thank you mike thank you camilo juan just a compliment,the local energy suppliers thank you juan thank you mike thank you kamala i wanted to compliment what you said,
juan,suppliers thank you juan thank you mike thank you camilo juan just a compliment on what you said for the us,energy suppliers thank you juan thank you mike thank you kamala i wanted to compliment what you said for the,
juan,and stay safe thank you and our last question is juan inaudible with unk please go ahead hi good morning thank,stay safe thank you and our last question is from juan mejia with ashmore go ahead hi good morning thank,
juan,these these accounts are are behaving thank you thank you juan thank you for your question carlos uh can you uh,the in the in the right direction thank you thank you very much thank you so our next question is,
juan,give us some clue about the working capital management hi juan the working capital the behavior of the working capital so,is to have an extreme control in all of the three lines of the working capital and we can see,
juan,s second quarter 2020 results conference call as is customary juan fonseca and jorge collazo are also on the line and,s second quarter 2020 results conference call i think it s customary juan fonseca and jorge colliasso are also on,
juan,hope you re you re all safe and sound eduardo juan and um and well eugenio welcome welcome on board so,your question your question will be taken in the order that is received okay and you re welcome aboard so,
juan,i think i would add um uh miguel this is juan um even on the on the jetro restaurant depot which,a very optimistic future i think i would add let me get this one on the jeta restaurant depot which,
juan,yes please go ahead with your question yes okay hi juan hi eduardo i hope you are well uh just two,yes please go ahead okay okay hi hello hi eduardo hope you are well well just two quick questions here,
juan,the second one and i think uh i ll let juan answer the first one the the pension reform i think,the second one and i think net one answer the first one the pressure reform i think is this whole,
juan,for the long run uh and the other one uh juan why don t you go and try to answer the,that is very important for the long run and also and as i said we love and i think the,
juan,in in covid times but i don t know uh juan why do you go and and go for the uh,into place to perform better i don t know who you want to add to the question juan thank you,
juan,the shift back let s say in in mix yeah juan yeah i i i think you know one one thing,any color that you can share with us kind of there on the shift back yeah i think one thing,
juan,guys are and your families are safe um eduardo or juan um i guess i mean we on the sell side,question and again good morning hope you guys are in your families one also gets a lot of it s,
juan,we get a lot and i m i m sure juan also gets it a lot and eduardo it is why,and again good morning hope you guys are in your families one also gets a lot of it s why,
juan,want to add uh uh uh uh to the question juan thank you yeah thank you eduardo yes i do laugh,you want to add to the question juan thank you thank you bravo yes i do alan s first attempt,
juan,vis a vis other folks good thank you so much juan thank you eduardo thanks alan thank you alan and now,the other folks thank you so much thank you very much thanks you re welcome and now we ll go,
juan,t know uh specifically the one you re talking about juan well might have a better idea of of but yes,t know specifically the one you re talking about one might have a better idea of but yes but working,
juan,very nice success story well uh thanks uh eduardo and juan unk and we will go to alvaro garcia of p,very nice success story thanks the other one s fine and we will go to alvaro garcia of btg pactual,
juan,to alvaro garcia of p btg pactual good morning eduardo juan eugenio uh my questions i have two questions sorry i,go to alvaro garcia of btg pactual good morning eduardo juan what can you my question has two questions sorry,
juan,proceeds um the the second question uh i forgot uh juan would uh uh i i i forgot the second the,first attempt at the question didn t work but the second attempt he made sure that he covered for a,
juan,time and and effort than product to the economic downturn juan yes no i i think uh uh uh i mean,solve it in a desperate way and that could disrupt the economic environment in mexico i think what we have,
juan,value on this acquisition in the long run i mean juan just mentioned the the m a potential uh but you,to be unlocking value the exact position in the long term one just mentioned the m d potential but you,
juan,great platforms for growth uh in uh in the future juan yeah no i i think i would uh just following,environment but we have great platforms for growth in the future juan yeah and i think i would just following,
juan,a uh uh a fact uh during this transition uh juan and eduardo uh do you foresee uh um the risk,thank you guys thanks for taking my question i just wanted to hear your thoughts on the state optimum pop,
juan,probably uh uh an alternative i don t know if juan no i i agree with you that uh our inventory,probably an alternative i don t know if one no i agree with you that our inventory levels and you,
nextera,good morning everyone and welcome to the nextera energy inc and nextera energy partners conference call all participants,good morning everyone and welcome to the nextareaenergy inc and nextareaenergy partners conference call all participants will be in a,
nextera,morning everyone and welcome to the nextera energy inc and nextera energy partners conference call all participants will be in a,good morning everyone and welcome to the nextareaenergy inc and nextareaenergy partners conference call all participants will be in a,
nextera,joining our second quarter 2020 combined inaudible conference call for nextera energy and nextera energy partners with me this morning are,joining our second quarter of 2020 combined earnings conference call for nexer energy and nexer energy partners with me this,
nextera,quarter 2020 combined inaudible conference call for nextera energy and nextera energy partners with me this morning are jim robo chairman,quarter of 2020 combined earnings conference call for nexer energy and nexer energy partners with me this morning are jim,
nextera,morning are jim robo chairman and chief executive officer of nextera energy rebecca kujawa executive vice president and chief financial officer,morning are jim morovo chairman and chief executive officer of nexer energy rebecca keava executive vice president and chief financial,
nextera,rebecca kujawa executive vice president and chief financial officer of nextera energy john ketchum president and chief executive officer of nextera,keava executive vice president and chief financial officer of nexer energy john ketchum president and chief executive officer of nexer,
nextera,nextera energy john ketchum president and chief executive officer of nextera energy resources and mark hickson executive vice president of nextera,of nexer energy john ketchum president and chief executive officer of nexer energy resources and chief executive officer of florida,
nextera,nextera energy resources and mark hickson executive vice president of nextera energy all from our also officer of nextera energy partners,nexer energy rebecca keava executive vice president and chief financial officer of nexer energy john ketchum president and chief executive,
nextera,president of nextera energy all from our also officer of nextera energy partners as well as eric silagy president and chief,of nexer energy rebecca keava executive vice president and chief financial officer of nexer energy john ketchum president and chief,
nextera,to r rebecca thank you matt and good morning everyone nextera energy delivered strong second quarter results and continue to perform,relations sir please go ahead thank you jamie good morning everyone and thank you for joining our second quarter of,
nextera,activated last quarter despite the challenges created by the pandemic nextera energy s second quarter adjusted earnings per share increased by,activated last quarter despite the challenges created by the pandemic nexera energy s second quarter adjusted earnings per share increased,
nextera,governance issues or esg next week we expect to publish nextera energy s updated esg report which includes reporting under the,created by the pandemic nexera energy s second quarter adjusted earnings per share increased by more than 11 versus the,
nextera,of the elements of esg for more than 25 years nextera energy s approach to governance and risk oversight combined with,elements of esg for more than 25 years next our energy s approach to governance and risk oversight combined with,
nextera,we re pleased with the progress we ve made in nextera energy so far in 202 as we ve entered the,overall we ll please with the progress we ve made and extra energy so far in 2020 heading into the,
nextera,which have been restated to reflect the results of our nextera energy transmission business formally reported in corporate inaudible new investments,company has been focused on all of the elements of esg for more than 25 years next our energy s,
nextera,during the second quarter of 201 also contributing favorably was nextera energy transmission where contributions increased by 3 cents versus 201,for the second quarter of 2020 gap net income attributable to next term energy was 1 275 billion or 2,
nextera,in the world as of year end 201 highlighting that nextera energy continues to be at the forefront of disruption that,the world as of year end 2019 highlighting the next energy continues to be at the forefront of disruption that,
nextera,5 7 billion dollars inaudible for the consolidated results for nextera energy for the second quarter of 2020 definite income attributable,us consolidated results for next year energy for the second quarter of 2020 gap net income attributable to next term,
nextera,for the second quarter of 2020 definite income attributable to nextera energy was 1 28 billion or 2 59 per share,for the second quarter of 2020 gap net income attributable to next term energy was 1 275 billion or 2,
nextera,energy was 1 28 billion or 2 59 per share nextera energy s 2020 second quarter adjusted earnings and adjusted eps,1 275 billion or 2 59 per share next term energy s 2020 second quarter adjusted earnings and adjusted eps,
nextera,over year primarily as a result of higher interest expense nextera energy also delivered strong year to date operating cash flow,is a result of the smart capital investments that we have made over the past several decades to enhance our,
nextera,operating cash flow to help support its strong financial position nextera energy maintains approximately 13 billion in liquidity this is to,declined by one cent year over year primarily the next energy maintains approximately 13 billion in liquidity to support the,
nextera,continued access to capital to support our outstanding growth prospects nextera energy s financial expectations remain unchanged we continue to expect,and the texas pipeline s expansion both remain on track to be in service later this year continue to expect,
nextera,s financial expectations remain unchanged we continue to expect that nextera energy s adjusted eps compound annual growth rate to be,continue to expect that operating cash flow will grow roughly in line with our adjusted eps compound annual growth rate,
nextera,continue to remain enthusiastic about our future and believe that nextera energy is well positioned to drive long term shareholder value,remain enthusiastic about our future and believe that next term energy is well positioned to drive long term shareholder value,
nextera,value over the coming years let me now turn to nextera energy partners which continued its strong start to 2020 with,long term shareholder value over the coming years and extra energy partners which continued its strong start to 2020 with,
nextera,86 respectively versus 201 the strong operational financial performance that nextera energy partners highlights that nextera energy partners remained well positioned,by 26 and 86 respectively versus 2019 the next energy partner highlights the next energy partner remains well positioned to,
nextera,strong operational financial performance that nextera energy partners highlights that nextera energy partners remained well positioned to continue to deliver on,versus 2019 the next energy partner highlights the next energy partner remains well positioned to continue to deliver on its,
nextera,to deliver on its outstanding growth pro objective yesterday the nextera energy partners board declared a quarterly distribution of of 57,continue to deliver on its outstanding growth objectives yesterday the next energy partners board declared a quarterly distribution of 57,
nextera,assumed without modification following pg e s emergence from bankruptcy nextera energy partners received a cash distribution of approximately 65 million,assumed without modification following pg e s emergence from bankruptcy next energy partners received a cash distribution of approximately 65,
nextera,bankruptcy the release of the desert sunlight track cash supplements nextera energy partners liquidity which was approximately 650 million including cash,as a result of the bankruptcy the release of the desert sunlight trapped cash supplements next to energy partners liquidity,
nextera,of the second quarter the organic growth in investments at nextera energy partners continue to progress well the approximately 275 megawatts,the second quarter the organic growth investments that next gen g partners continue to progress well the approximately 275 megawatts,
nextera,to expect to execute on additional attractive growth opportunities as nextera energy partner s portfolio further expands let me now review,to expect to execute on additional attractive growth opportunities as next energy partners portfolio further expands second quarter adjusted ebitda,
nextera,further expands let me now review the detailed results for nextera energy partners second quarter adjusted ebitda was 349 million and,on additional attractive growth opportunities as next energy partners portfolio further expands second quarter adjusted ebitda was 349 million and,
nextera,shown on the accompanying slide let me now turn to nextera energy partners expectations which remain unchanged nextera energy partners continues,next energy partners long term growth visibility remains as strong as ever next energy partners cost of capital and access,
nextera,now turn to nextera energy partners expectations which remain unchanged nextera energy partners continues to expect december 31st 2020 run rate,for future renewables development next energy partners long term growth visibility remains as strong as ever next energy partners cost,
nextera,2 40 to 2 46 per common unit similar to nextera energy while our expectations always assume normal weather and operating,40 to 2 46 per common unit expectations always assume normal weather and operating conditions as we consider a reasonable,
nextera,from the desert sunlight projects we now expect to achieve nextera energy partners 2020 distribution growth objectives while maintaining a trailing,the desert sunlight projects we now expect to achieve next energy partners 2020 distribution growth objectives while maintaining a trailing,
nextera,of approximately 70 highlighting this significant flexibility we believe next nextera energy partners has going forward as we previously discussed we,70 highlighting the significant flexibility we believe next energy partners has going forward as we ve previously discussed we will,
